source,target,distance,time_ns,relaxed
4871267799,1269035088,9112,75164708,463359
2381463184,2811645416,15611,110913042,718497
2093234477,389078426,5924,69049541,317126
1297804187,2381790172,10406,123408792,682508
1583313200,1207267848,15992,166464042,914205
4348887792,3194252242,14048,162796042,908253
1352153221,1262401298,17438,181449917,1058122
1776553666,374401540,15215,166226709,803937
5306341621,310256174,13658,171983250,941978
303648764,3723733063,4082,34588666,225272
1153165531,3017035966,9447,94294959,585473
418044346,2475185374,5261,102461291,454687
3741462602,320199193,18027,167441500,899007
303793606,3397875583,3438,4575041,37448
149180545,1323378100,6367,83481125,485536
2475419146,3718850002,18806,215264083,1170369
5221939272,280593014,2451,16621750,114960
2507522525,2282880742,6331,93830083,540239
278781999,284852647,13154,89934750,582622
2064649097,556163137,9178,76832042,482159
1272527885,117592,3846,33112792,212765
1877830881,2349873762,15088,201960250,936274
249495297,1173213554,20136,177655250,1031335
3403893677,1996104796,3228,34519292,224143
1570136383,5402591259,16476,135044208,812154
