source,target,distance,time_ns,relaxed
540399926,2513294545,18123,228447459,1173990
60890410,2446832836,2072,25003792,94532
1187639787,1410360888,3231,28374291,108545
3783172354,1187043478,1717,4126167,9925
251739770,243048047,18451,220257833,1007908
608624705,30434716,20879,235861250,1135171
272855640,259797555,7404,79119041,365087
1110854698,3468594849,8875,152585333,687419
1150611776,4943438488,10956,155100209,744155
2641818612,60108309,16148,239082666,1159455
1889544517,311181238,11157,133781292,612156
2586965320,2556074280,5159,105082250,418435
411270746,45042808,8572,159920792,763974
2962359865,1092407735,6591,74991792,309793
2194738788,5370003664,6966,127362166,522882
303931139,339250102,17397,219006417,1046281
104925540,14497858,7666,40547792,164288
258584714,3505312121,2240,27877125,104012
305978189,2817897662,14003,142838541,752097
3104057954,1134277375,16882,207841333,994539
458983463,1080381219,17084,237306459,1152511
1579405463,2566839121,15139,142957083,745785
1411617192,413707515,3878,48857291,202816
28848747,4319928397,8319,78314375,334695
957292805,1252438243,9788,139612542,692294
1207621228,1164868069,5745,34772750,146378
31829182,1688939665,3388,48488709,199570
32996821,290502982,5891,110976208,521485
3789973405,1202766232,11529,189393500,832062
1123888201,4154186305,13621,199762042,891182
5408487937,4354800862,8346,163507750,713910
413709451,2032261931,15641,222532000,1032884
1015000236,147451,10504,224763750,1011427
254585763,1187221160,2584,38694834,157304
411273872,8084679,14191,221639667,1076441
624549209,285887565,8879,199434042,890498
21455270,5037699267,9716,100271542,454019
26026743,4016880194,2312,31897958,115643
1227324190,514309828,9805,106943167,474693
1569969855,351864637,5158,83364084,375592
1714706046,1380683006,2045,16276458,45780
1122550748,288030689,13556,193799292,834809
149198645,1203068567,3365,35920125,141725
1829480953,311166685,9386,190586625,803898
391525690,480997966,8706,76126041,308245
261030679,2059672306,7691,157574166,746216
2598980876,375589401,13152,200213917,966567
767547764,1187220792,7625,139563792,654309
124503461,1961193631,14996,208912208,977774
4140432366,3580026466,14963,222976458,1042579
1195317092,351087976,5776,70853583,326255
8085012,1068482558,12314,106685958,516027
1267087124,5351351503,8474,154902625,743907
2346508892,25256980,3482,40086667,156180
3729974946,1418539549,10599,148601375,699233
1601440436,26672549,18386,236207500,1117001
1224506171,250380133,10397,107702417,535765
417198064,1429065809,6204,113339542,537183
2917412853,1417629578,8086,159983375,715403
1129369839,484762204,18533,160460834,798697
1128414083,1559558544,16897,224513000,1062095
2514808767,4858602773,18103,276249750,1152036
1091205487,1181345645,8298,103138958,458965
109803880,1612703948,6481,75186000,347093
2072572082,1562386492,6678,48159291,202850
277628647,4995403609,7424,53188292,224088
2061373846,2456155623,4689,69226542,287423
566364078,2888071301,19216,215814708,1037513
608133629,1231103827,9708,156868833,777840
1242371996,223258575,14061,145794375,723090
1109308104,4186939081,19107,214148625,966633
1411329675,4955344242,5390,119891208,551140
3657801298,566199561,8577,126584584,563335
1747315639,265553229,8439,121705666,519711
4093647768,230089895,6328,74531042,328193
1102866599,1689548715,2612,28064084,103775
576698732,416326710,13144,211758375,837403
4433123747,2476357416,1856,12503833,35074
1283394876,332493409,6905,127082250,619650
4428260306,285884733,20778,229447250,1103641
271243293,4294295718,9596,211301041,946164
291965662,1410755043,610,1674125,2385
2830834223,253775741,4293,43220416,179006
4534588682,285884620,1062,18573583,56934
1128084736,251194892,2134,7031334,18378
271923269,4775918723,12671,134749916,674940
1188979632,4125266397,11088,162175583,756666
5281037887,1727204771,5185,53309209,208736
262197628,3316304442,4605,98311375,429408
434134718,1397991245,6365,31256375,127197
1138763671,5030971260,5892,40075750,161699
3878368702,1345592284,12477,225280125,1025877
2322793836,4778520400,14518,228290458,1078168
5299795914,305717022,5871,58647625,245170
29216258,1287145427,7642,77528041,348671
1578752502,3817360583,599,4308666,10606
3417507050,3957216011,15440,232222084,1150336
3673871049,770318791,4374,23763000,87636
443052935,27349164,694,12566042,33176
7481061,443880093,14078,128286833,631519
1611478812,4954186450,6423,61322583,230734
280455883,4955362693,7670,153131250,707660
1066061546,3859880455,11580,242209583,1059111
1166932645,34002201,5278,64587250,267851
282018611,3720449090,6868,128380083,603399
2362720293,4910920410,13104,140257875,663943
4274467193,503726722,3553,39452583,161648
1175487286,1088186812,11022,186721125,675927
252587176,1170674582,6930,133732292,594341
130548803,1342979240,2280,15917166,43566
408434339,3280610534,3399,55928083,213101
1906695223,792538742,4777,79755583,340296
416002684,2515937100,3290,58838542,231752
4955394537,290284169,17399,203302417,964017
28785044,665829364,9914,128926667,628366
2990545083,389000653,10964,164886250,797574
4875732114,446305576,14835,125089833,627918
1036434865,1483749216,9271,170130958,809673
1142943968,5234514283,2294,13815000,36966
1823411778,3639852718,2438,34952334,92971
4775918732,1190350042,3067,34246250,132509
5368286549,1165651831,5192,52355250,205696
4886591161,1680736103,15504,222546125,1046393
2377210741,4320933420,6226,121148167,553786
624596795,798613487,7804,128570208,609974
30146331,1562892894,9228,83685958,369886
27039685,1426943811,13400,124844875,619526
1139337460,60885252,14323,143460541,740424
262368317,4194628783,7657,45041709,179102
2893681112,2598009453,8319,64110041,266434
414114342,3476471959,7279,125911041,533267
271320932,2334273177,8627,126469667,611253
3791027861,957836722,4380,71640333,305917
2992211111,3762046674,13447,202711417,869051
1110810739,3221870005,8989,197993125,850131
1125412900,3038279773,8100,98130916,424606
1093669951,4339307750,14314,211932917,973020
300854104,866871599,15882,201163000,869125
1278438410,2128141763,7537,78199583,360779
105000954,251075279,4167,21172833,75160
2300233209,71535670,3432,54565042,202696
1587159452,4927550347,6585,55349167,222752
1175869850,2301768702,7016,107971916,486414
27113220,3073272349,2657,47629167,196127
1761519473,264991011,4219,35818333,134393
1601688515,280276690,11081,191716584,856085
359969293,2374683346,14912,192387334,828338
3474815712,516553767,5329,64725625,280546
2566209691,411273954,10854,130046833,603808
279736617,283136201,8268,143966416,709072
1948125772,30945242,15042,145332292,696095
2520774249,1213393385,5576,66951791,299475
455573328,2457667664,126,1018041,898
1834669018,662560637,7257,145709125,687521
1097006012,1926705277,16779,248561125,1120877
1390180356,283765000,14338,241428875,1122004
280950552,2939234275,4659,68570167,235247
1786846403,201410044,8345,154089459,747266
490368186,4108811862,6652,132449083,507421
1569589910,351864566,8405,93434791,400543
1577434618,281781089,3683,40968625,166383
1130987984,2372774908,14534,230536500,1091013
1689283168,4482818086,4207,55012625,207204
4749436502,4469386372,11991,206610417,909536
627009154,2524014390,1478,14069542,40143
1226039976,2117478877,2199,20216541,65845
1326925876,1298675088,6702,82262167,378512
1622480578,1186589065,1159,10707833,29662
3476471802,192744114,3274,23739209,89736
4129975631,1426857821,1942,15362250,43715
2868600894,1597760771,7927,99768667,425618
1561610720,875899723,3696,61076041,257136
29972551,1123151519,12883,182230208,830106
4713940028,681680137,15817,234569666,1042096
3017793636,1618911854,12770,203746625,974484
1531096573,1175270634,17777,228380167,1046226
1681766235,1025742049,464,6247167,15467
664755705,333993042,7223,111187125,472093
587687076,2272963562,6170,65700125,276143
26202815,2619629347,278,1057209,876
2500332251,660910371,8129,129404250,534214
4316785695,1582293904,17270,207599541,952496
3504665531,1452693907,10473,153201500,769645
747276836,303648775,11248,107510708,499253
1063760878,570504,1847,36419834,134909
2334818732,533774136,4103,58683542,220035
287309878,1622480757,11588,107018417,515159
3267683031,30554881,1566,27657125,96828
279727728,457556488,2447,24382125,90352
442905002,94049646,1766,22171541,74290
798192586,269938957,4081,54942583,208244
34016738,450331227,1049,6968541,18729
2789344537,1405233558,4769,24480083,95992
2306872648,4778520368,1693,5977500,15537
882213079,1296837606,2471,28061791,70372
224491339,149125372,4930,43794458,174580
27164336,288136568,5789,69086792,267648
1125180329,2623448660,3119,41667584,163001
1116342869,341957240,8227,57330959,224259
339249572,1216918473,9960,118286209,525441
2512547511,3244258139,4215,62512125,263313
4401232812,2047035042,8053,65444542,270216
3379333403,15043918,12194,108288042,494839
288795298,2788510479,10632,176199167,805070
421869892,70363644,19809,207156667,1020523
301150329,5351222891,10760,91955042,414848
339231982,1125426384,14399,118529833,565332
4180482744,671485672,5102,56678541,218559
1174036098,288136434,13373,249330250,1094023
2331621308,529433939,12789,138136500,645091
510591057,1288144253,17158,257092458,1154313
278500081,3255541539,11118,103291833,488542
1212316654,13350868,14630,192937166,850266
4384307701,2538739088,11693,165621584,763358
4702314637,3854493326,9167,82834000,395959
264515552,2705939346,6467,124674542,504973
261727623,1631821440,4211,91359125,395029
1098353815,4738358690,2242,20269167,66287
4371196219,568557660,17856,226409584,1067264
1099704276,4195690538,15672,210371500,890725
308821345,2305565704,14839,203342791,878862
2273397871,2140013324,7318,108596584,421686
1027101218,1984698082,11960,244864792,1103153
4378531973,4872933659,6592,119109166,559041
1784882791,27166640,2731,47936583,180221
16287487,1600334562,9310,134250625,616940
371832484,3256262549,3975,66129583,223384
2252644035,17923930,11881,107149625,532957
1164030405,4818098607,16872,211120459,1015536
4443384475,306245428,7316,96642042,406499
3962447369,1624037669,6030,106486625,439735
1216537942,1355318130,1642,8009125,21098
1268120047,405145615,4048,56727250,214463
1038264123,3231556708,2834,38023917,152875
2514485905,1105391230,5233,86544958,404365
273409991,302773466,8030,151972500,718247
1290807598,31736690,15762,159381500,803685
352709436,284964955,13204,250773916,1122928
308667844,1814161207,8543,149724708,688258
1224776053,2411230520,15809,205510041,924240
3310153924,1262419400,4275,69306417,246018
2618540317,1352908268,3001,42411334,169633
4718194409,3756174656,5480,63166250,242832
1235136212,27039700,20218,219138209,987907
3577417298,569633284,1836,26538208,99250
289888654,4927554942,14617,143822666,746972
1589152956,1107651395,8230,126801250,566788
34016723,417916605,13498,149582375,713938
4842245802,4128797994,4518,28886917,102122
430787225,1699256732,19644,221044458,975429
566611952,2928431535,4155,71503542,299392
287940622,4548857272,8175,75853666,345662
250351025,281443909,6275,92415875,363959
4142848850,2386852860,13294,253993958,1156852
1725602719,4927554580,7831,142017666,693897
4785282874,1296626353,4685,97844584,392029
1802654578,1911929057,12562,108868708,509498
1379388012,3910395548,9163,152210916,724100
3096329096,211486192,9294,121988458,518530
2423362925,3306151734,11748,165185459,744447
1579925228,413221586,3334,46210583,182224
1893903628,321437326,10197,128075084,628554
3583904909,3887956364,1372,6955375,18684
570523227,262364863,6963,82393667,372976
2252084179,4955440898,11911,236885959,1033482
1096227957,3447426345,12970,219950458,929478
2516115319,27137171,14463,202997708,963332
387463693,4202690790,14333,200133791,886215
1100516449,1192936756,7151,118671833,521486
1277586291,4668696167,9659,194810042,837401
1496636891,4509222223,5749,122862125,528166
2831828892,1280534520,3327,45721583,177819
1743221645,1768659022,20408,219895750,1098664
3827108479,1801254767,4951,39024625,152561
1874648796,1105111284,18039,209760750,987559
1635340233,571330716,8695,200888375,821653
3604593867,3762015038,14300,256322167,1094101
3897417111,2397779991,6150,119243042,451770
1180493822,477274665,11102,210746959,844402
3283225023,1622508627,2988,44309709,176491
